phase_rad,port0_transmission,port1_transmission
5.85592871,0.95505299,0.04494701
5.85718534,0.95531299,0.04468701
5.85844198,0.95557227,0.04442773
5.85969862,0.95583083,0.04416917
5.86095525,0.95608867,0.04391133
5.86221189,0.95634579,0.04365421
5.86346853,0.9566022,0.0433978
5.86472517,0.95685788,0.04314212
5.8659818,0.95711283,0.04288717
5.86723844,0.95736707,0.04263293
5.86849508,0.95762059,0.04237941
5.86975171,0.95787338,0.04212662
5.87100835,0.95812545,0.04187455
5.87226499,0.95837679,0.04162321
5.87352163,0.95862742,0.04137258
5.87477826,0.95887731,0.04112269
5.8760349,0.95912649,0.04087351
5.87729154,0.95937493,0.04062507
5.87854817,0.95962266,0.04037734
5.87980481,0.95986965,0.04013035
5.88106145,0.96011592,0.03988408
5.88231808,0.96036147,0.03963853
5.88357472,0.96060628,0.03939372
5.88483136,0.96085037,0.03914963
5.886088,0.96109374,0.03890626
5.88734463,0.96133637,0.03866363
5.88860127,0.96157828,0.03842172
5.88985791,0.96181945,0.03818055
5.89111454,0.9620599,0.0379401
5.89237118,0.96229962,0.03770038
5.89362782,0.9625386,0.0374614
5.89488446,0.96277686,0.03722314
5.89614109,0.96301439,0.03698561
5.89739773,0.96325118,0.03674882
5.89865437,0.96348725,0.03651275
5.899911,0.96372258,0.03627742
5.90116764,0.96395718,0.03604282
5.90242428,0.96419104,0.03580896
5.90368091,0.96442418,0.03557582
5.90493755,0.96465658,0.03534342
5.90619419,0.96488824,0.03511176
5.90745083,0.96511918,0.03488082
5.90870746,0.96534937,0.03465063
5.9099641,0.96557884,0.03442116
5.91122074,0.96580756,0.03419244
5.91247737,0.96603556,0.03396444
5.91373401,0.96626281,0.03373719
5.91499065,0.96648933,0.03351067
5.91624729,0.96671512,0.03328488
5.91750392,0.96694016,0.03305984
5.91876056,0.96716447,0.03283553
5.9200172,0.96738804,0.03261196
5.92127383,0.96761088,0.03238912
5.92253047,0.96783297,0.03216703
5.92378711,0.96805433,0.03194567
5.92504374,0.96827494,0.03172506
5.92630038,0.96849482,0.03150518
5.92755702,0.96871396,0.03128604
5.92881366,0.96893236,0.03106764
5.93007029,0.96915001,0.03084999
5.93132693,0.96936693,0.03063307
5.93258357,0.9695831,0.0304169
5.9338402,0.96979854,0.03020146
5.93509684,0.97001323,0.02998677
5.93635348,0.97022718,0.02977282
5.93761012,0.97044038,0.02955962
5.93886675,0.97065285,0.02934715
5.94012339,0.97086457,0.02913543
5.94138003,0.97107555,0.02892445
5.94263666,0.97128578,0.02871422
5.9438933,0.97149527,0.02850473
5.94514994,0.97170401,0.02829599
5.94640657,0.97191201,0.02808799
5.94766321,0.97211927,0.02788073
5.94891985,0.97232577,0.02767423
5.95017649,0.97253154,0.02746846
5.95143312,0.97273655,0.02726345
5.95268976,0.97294082,0.02705918
5.9539464,0.97314435,0.02685565
5.95520303,0.97334712,0.02665288
5.95645967,0.97354915,0.02645085
5.95771631,0.97375043,0.02624957
5.95897295,0.97395097,0.02604903
5.96022958,0.97415075,0.02584925
5.96148622,0.97434979,0.02565021
5.96274286,0.97454807,0.02545193
5.96399949,0.97474561,0.02525439
5.96525613,0.9749424,0.0250576
5.96651277,0.97513843,0.02486157
5.9677694,0.97533372,0.02466628
5.96902604,0.97552826,0.02447174
5.97028268,0.97572204,0.02427796
5.97153932,0.97591508,0.02408492
5.97279595,0.97610736,0.02389264
5.97405259,0.97629889,0.02370111
5.97530923,0.97648967,0.02351033
5.97656586,0.9766797,0.0233203
5.9778225,0.97686897,0.02313103
5.97907914,0.97705749,0.02294251
5.98033578,0.97724526,0.02275474
5.98159241,0.97743227,0.02256773
5.98284905,0.97761853,0.02238147
5.98410569,0.97780404,0.02219596
5.98536232,0.97798879,0.02201121
5.98661896,0.97817278,0.02182722
5.9878756,0.97835603,0.02164397
5.98913223,0.97853851,0.02146149
5.99038887,0.97872024,0.02127976
5.99164551,0.97890122,0.02109878
5.99290215,0.97908143,0.02091857
5.99415878,0.97926089,0.02073911
5.99541542,0.9794396,0.0205604
5.99667206,0.97961755,0.02038245
5.99792869,0.97979474,0.02020526
5.99918533,0.97997117,0.02002883
6.00044197,0.98014684,0.01985316
6.00169861,0.98032176,0.01967824
6.00295524,0.98049592,0.01950408
6.00421188,0.98066932,0.01933068
6.00546852,0.98084196,0.01915804
6.00672515,0.98101384,0.01898616
6.00798179,0.98118496,0.01881504
6.00923843,0.98135532,0.01864468
6.01049506,0.98152492,0.01847508
6.0117517,0.98169376,0.01830624
6.01300834,0.98186184,0.01813816
6.01426498,0.98202916,0.01797084
6.01552161,0.98219572,0.01780428
6.01677825,0.98236151,0.01763849
6.01803489,0.98252655,0.01747345
6.01929152,0.98269082,0.01730918
6.02054816,0.98285433,0.01714567
6.0218048,0.98301708,0.01698292
6.02306144,0.98317906,0.01682094
6.02431807,0.98334028,0.01665972
6.02557471,0.98350074,0.01649926
6.02683135,0.98366044,0.01633956
6.02808798,0.98381937,0.01618063
6.02934462,0.98397754,0.01602246
6.03060126,0.98413494,0.01586506
6.03185789,0.98429158,0.01570842
6.03311453,0.98444745,0.01555255
6.03437117,0.98460256,0.01539744
6.03562781,0.98475691,0.01524309
6.03688444,0.98491049,0.01508951
6.03814108,0.9850633,0.0149367
6.03939772,0.98521534,0.01478466
6.04065435,0.98536663,0.01463337
6.04191099,0.98551714,0.01448286
6.04316763,0.98566689,0.01433311
6.04442427,0.98581587,0.01418413
6.0456809,0.98596408,0.01403592
6.04693754,0.98611153,0.01388847
6.04819418,0.9862582,0.0137418
6.04945081,0.98640411,0.01359589
6.05070745,0.98654926,0.01345074
6.05196409,0.98669363,0.01330637
6.05322072,0.98683723,0.01316277
6.05447736,0.98698007,0.01301993
6.055734,0.98712214,0.01287786
6.05699064,0.98726344,0.01273656
6.05824727,0.98740397,0.01259603
6.05950391,0.98754372,0.01245628
6.06076055,0.98768271,0.01231729
6.06201718,0.98782093,0.01217907
6.06327382,0.98795838,0.01204162
6.06453046,0.98809506,0.01190494
6.0657871,0.98823097,0.01176903
6.06704373,0.9883661,0.0116339
6.06830037,0.98850047,0.01149953
6.06955701,0.98863406,0.01136594
6.07081364,0.98876688,0.01123312
6.07207028,0.98889893,0.01110107
6.07332692,0.98903021,0.01096979
6.07458355,0.98916072,0.01083928
6.07584019,0.98929045,0.01070955
6.07709683,0.98941941,0.01058059
6.07835347,0.9895476,0.0104524
6.0796101,0.98967502,0.01032498
6.08086674,0.98980166,0.01019834
6.08212338,0.98992753,0.01007247
6.08338001,0.99005262,0.00994738
6.08463665,0.99017694,0.00982306
6.08589329,0.99030049,0.00969951
6.08714993,0.99042326,0.00957674
6.08840656,0.99054526,0.00945474
6.0896632,0.99066648,0.00933352
6.09091984,0.99078693,0.00921307
6.09217647,0.9909066,0.0090934
6.09343311,0.9910255,0.0089745
6.09468975,0.99114363,0.00885637
6.09594639,0.99126097,0.00873903
6.09720302,0.99137754,0.00862246
6.09845966,0.99149334,0.00850666
6.0997163,0.99160836,0.00839164
6.10097293,0.9917226,0.0082774
6.10222957,0.99183607,0.00816393
6.10348621,0.99194876,0.00805124
6.10474284,0.99206067,0.00793933
6.10599948,0.99217181,0.00782819
6.10725612,0.99228217,0.00771783
6.10851276,0.99239175,0.00760825
6.10976939,0.99250055,0.00749945
6.11102603,0.99260858,0.00739142
6.11228267,0.99271583,0.00728417
6.1135393,0.9928223,0.0071777
6.11479594,0.99292799,0.00707201
6.11605258,0.9930329,0.0069671
6.11730922,0.99313704,0.00686296
6.11856585,0.99324039,0.00675961
6.11982249,0.99334297,0.00665703
6.12107913,0.99344477,0.00655523
6.12233576,0.99354579,0.00645421
6.1235924,0.99364603,0.00635397
6.12484904,0.99374549,0.00625451
6.12610567,0.99384417,0.00615583
6.12736231,0.99394207,0.00605793
6.12861895,0.99403919,0.00596081
6.12987559,0.99413553,0.00586447
6.13113222,0.99423109,0.00576891
6.13238886,0.99432587,0.00567413
6.1336455,0.99441987,0.00558013
6.13490213,0.99451309,0.00548691
6.13615877,0.99460553,0.00539447
6.13741541,0.99469718,0.00530282
6.13867205,0.99478806,0.00521194
6.13992868,0.99487815,0.00512185
6.14118532,0.99496747,0.00503253
6.14244196,0.995056,0.004944
6.14369859,0.99514375,0.00485625
6.14495523,0.99523071,0.00476929
6.14621187,0.9953169,0.0046831
6.1474685,0.9954023,0.0045977
6.14872514,0.99548692,0.00451308
6.14998178,0.99557076,0.00442924
6.15123842,0.99565382,0.00434618
6.15249505,0.99573609,0.00426391
6.15375169,0.99581758,0.00418242
6.15500833,0.99589829,0.00410171
6.15626496,0.99597821,0.00402179
6.1575216,0.99605735,0.00394265
6.15877824,0.99613571,0.00386429
6.16003488,0.99621328,0.00378672
6.16129151,0.99629007,0.00370993
6.16254815,0.99636608,0.00363392
6.16380479,0.9964413,0.0035587
6.16506142,0.99651574,0.00348426
6.16631806,0.9965894,0.0034106
6.1675747,0.99666227,0.00333773
6.16883133,0.99673435,0.00326565
6.17008797,0.99680566,0.00319434
6.17134461,0.99687617,0.00312383
6.17260125,0.99694591,0.00305409
6.17385788,0.99701485,0.00298515
6.17511452,0.99708302,0.00291698
6.17637116,0.9971504,0.0028496
6.17762779,0.99721699,0.00278301
6.17888443,0.9972828,0.0027172
6.18014107,0.99734782,0.00265218
6.18139771,0.99741206,0.00258794
6.18265434,0.99747551,0.00252449
6.18391098,0.99753817,0.00246183
6.18516762,0.99760006,0.00239994
6.18642425,0.99766115,0.00233885
6.18768089,0.99772146,0.00227854
6.18893753,0.99778098,0.00221902
6.19019416,0.99783972,0.00216028
6.1914508,0.99789767,0.00210233
6.19270744,0.99795483,0.00204517
6.19396408,0.99801121,0.00198879
6.19522071,0.9980668,0.0019332
6.19647735,0.99812161,0.00187839
6.19773399,0.99817563,0.00182437
6.19899062,0.99822886,0.00177114
6.20024726,0.99828131,0.00171869
6.2015039,0.99833296,0.00166704
6.20276054,0.99838384,0.00161616
6.20401717,0.99843392,0.00156608
6.20527381,0.99848322,0.00151678
6.20653045,0.99853173,0.00146827
6.20778708,0.99857945,0.00142055
6.20904372,0.99862639,0.00137361
6.21030036,0.99867253,0.00132747
6.21155699,0.99871789,0.00128211
6.21281363,0.99876247,0.00123753
6.21407027,0.99880625,0.00119375
6.21532691,0.99884925,0.00115075
6.21658354,0.99889146,0.00110854
6.21784018,0.99893288,0.00106712
6.21909682,0.99897352,0.00102648
6.22035345,0.99901336,0.00098664
6.22161009,0.99905242,0.00094758
6.22286673,0.99909069,0.00090931
6.22412337,0.99912818,0.00087182
6.22538,0.99916487,0.00083513
6.22663664,0.99920078,0.00079922
6.22789328,0.99923589,0.00076411
6.22914991,0.99927022,0.00072978
6.23040655,0.99930376,0.00069624
6.23166319,0.99933651,0.00066349
6.23291982,0.99936848,0.00063152
6.23417646,0.99939965,0.00060035
6.2354331,0.99943004,0.00056996
6.23668974,0.99945964,0.00054036
6.23794637,0.99948845,0.00051155
6.23920301,0.99951647,0.00048353
6.24045965,0.9995437,0.0004563
6.24171628,0.99957014,0.00042986
6.24297292,0.9995958,0.0004042
6.24422956,0.99962066,0.00037934
6.2454862,0.99964474,0.00035526
6.24674283,0.99966802,0.00033198
6.24799947,0.99969052,0.00030948
6.24925611,0.99971223,0.00028777
6.25051274,0.99973315,0.00026685
6.25176938,0.99975328,0.00024672
6.25302602,0.99977262,0.00022738
6.25428265,0.99979117,0.00020883
6.25553929,0.99980894,0.00019106
6.25679593,0.99982591,0.00017409
6.25805257,0.99984209,0.00015791
6.2593092,0.99985749,0.00014251
6.26056584,0.9998721,0.0001279
6.26182248,0.99988591,0.00011409
6.26307911,0.99989894,0.00010106
6.26433575,0.99991118,8.882e-05
6.26559239,0.99992262,7.738e-05
6.26684903,0.99993328,6.672e-05
6.26810566,0.99994315,5.685e-05
6.2693623,0.99995223,4.777e-05
6.27061894,0.99996052,3.948e-05
6.27187557,0.99996802,3.198e-05
6.27313221,0.99997473,2.527e-05
6.27438885,0.99998066,1.934e-05
6.27564548,0.99998579,1.421e-05
6.27690212,0.99999013,9.87e-06
6.27815876,0.99999368,6.32e-06
6.2794154,0.99999645,3.55e-06
6.28067203,0.99999842,1.58e-06
6.28192867,0.99999961,3.9e-07
6.28318531,1.0,0.0
